customer_id,orders_placed,products_purchased,amount_spent
2861,5,18,3649.6900749206543
9295,3,9,1519.9000358581543
10515,5,20,4149.530078887939
3747,5,13,2494.620029449463
3144,7,19,3877.4101009368896
6860,3,11,2539.690040588379
2703,8,22,4889.510105133057
5792,5,16,2859.6400394439697
8164,2,4,1124.930030822754
3193,6,18,3474.690082550049
5312,3,11,1899.8300552368164
2373,8,27,5674.3701248168945
6587,11,33,6409.430160522461
6356,8,22,4774.440132141113
6990,5,18,3709.700080871582
3904,2,9,1859.8900413513184
4278,10,24,4949.43009185791
8817,8,25,4964.2000732421875
7331,6,16,3319.64009475708
6788,6,21,4889.48010635376
8460,3,5,1099.9200286865234
9562,4,8,1829.8000221252441
6086,10,32,5366.330137252808
10341,3,10,2241.7300567626953
10432,6,15,3569.6900901794434
1575,5,8,1934.7000427246094
3175,6,19,3229.520046234131
1124,7,20,4075.4500999450684
10956,4,12,2546.7400665283203
4016,8,24,4633.480094909668
4792,5,18,4099.550102233887
10115,5,11,2364.6000633239746
11503,9,34,6686.380140304565
4712,5,15,3197.680072784424
9485,5,11,1609.800033569336
5784,8,29,5756.220108032227
1856,2,7,1779.8400344848633
10166,3,12,2289.720027923584
12384,7,24,4937.350065231323
5144,2,7,1759.8700485229492
3650,5,17,3669.5500869750977
11389,5,20,3287.550060272217
73,4,13,2719.730052947998
4543,4,16,3815.550090789795
5987,6,20,4539.2400760650635
8332,7,17,3784.6200790405273
6169,5,14,2369.6600494384766
5882,3,5,674.9100131988525
6521,7,27,4789.520111083984
1811,5,21,4103.550109863281
11205,3,7,1731.8900394439697
7075,5,11,2424.7800521850586
11987,4,12,2444.8000717163086
2453,8,26,4594.470066070557
1877,7,15,3559.7100715637207
6760,3,9,2179.770050048828
3889,9,31,6670.260122299194
4027,3,5,1399.9300384521484
8471,6,19,3984.560085296631
7772,4,10,2489.6900329589844
3479,4,11,1079.8500213623047
7239,4,10,2229.6400566101074
2749,2,6,1599.780029296875
10696,4,13,3103.650043487549
6491,5,14,3199.6500854492188
9164,4,8,1189.7700004577637
9180,3,11,2539.740074157715
9725,5,11,2009.760025024414
10566,3,10,1483.8100452423096
7883,5,19,2391.5600414276123
5538,4,13,3147.750082015991
7914,3,8,1704.8400344848633
10322,5,11,2419.8200721740723
7566,5,15,3129.640064239502
2854,5,10,1965.8100280761719
9437,2,9,1709.760015487671
5753,2,4,609.9600219726562
10105,6,12,1999.620018005371
10554,7,24,5081.4900913238525
4623,5,13,2324.750045776367
1333,2,9,1949.8900413513184
7627,2,5,739.8400211334229
10623,8,18,3679.5100746154785
7065,3,9,2069.7300338745117
363,6,17,3364.550048828125
7658,4,15,3239.8300399780273
9605,5,18,4341.720109939575
12041,7,20,4019.620090484619
9092,4,15,2879.690040588379
9819,9,30,5225.500104904175
11904,5,14,3089.6800575256348
7889,4,10,1759.7700271606445
7432,8,29,5954.450134277344
11487,4,11,1859.8000297546387
7180,5,19,4294.510080337524
972,6,22,5363.560131072998
6074,3,8,1069.8500213623047
10128,3,15,2799.700038909912
7711,5,12,2237.810028076172
10195,4,12,2279.7500495910645
4013,7,25,5689.3501052856445
10077,7,24,5309.32010269165
9413,6,18,3418.570068359375
11398,5,18,3429.4300575256348
7996,5,22,4044.430051803589
7277,3,8,1719.740047454834
10344,8,22,4763.500102996826
4263,3,7,1709.8900337219238
7506,4,13,2829.6200637817383
7274,3,6,1699.7400283813477
9971,8,33,5624.3801345825195
2284,5,17,3514.5600872039795
11139,6,15,2534.7000617980957
3547,7,16,3079.740047454834
4353,6,11,2599.680034637451
2028,3,7,1219.8100090026855
5778,7,28,6587.310165405273
9586,6,25,5593.440116882324
5232,6,12,2039.6800498962402
6110,8,29,5823.370141983032
4787,6,13,3039.6100883483887
10413,6,17,3249.720085144043
4287,1,4,639.9100074768066
4790,3,8,1479.880039215088
11465,5,15,2899.6700477600098
5262,4,11,2219.7600631713867
2155,6,21,5149.390113830566
8753,4,12,2273.7100257873535
5661,6,15,3309.680076599121
5252,2,5,859.960018157959
361,6,16,2279.810043334961
9240,5,14,3071.7000846862793
8613,11,31,5619.450099945068
10368,2,5,879.880012512207
1048,4,10,2367.77006149292
877,1,3,749.8700103759766
6606,4,14,2383.7200622558594
11591,6,13,2274.830051422119
2782,4,12,2334.7900466918945
7167,8,19,3414.510066986084
27,4,11,2065.6600036621094
2511,6,15,2731.7500705718994
3860,3,6,1109.9200248718262
8089,2,5,959.9600219726562
12234,5,13,2659.6800575256348
935,4,8,1049.8700256347656
180,4,16,3119.540027618408
5693,5,17,4029.690116882324
524,3,11,2169.7800216674805
3987,5,14,2129.7700576782227
9374,5,20,4179.470069885254
8229,8,22,4400.600078582764
9864,4,11,2239.6800384521484
9618,3,13,2355.7300357818604
3753,8,21,4179.560085296631
53,6,18,4689.480113983154
2893,7,24,5384.260087966919
11411,5,20,4232.510055541992
11083,5,15,3399.6900787353516
6330,5,13,2409.7100677490234
2857,6,20,4319.670104980469
2321,7,22,4474.480091094971
12365,6,21,4679.550094604492
11735,3,7,1879.8600463867188
6822,5,13,3299.7200775146484
11235,7,24,4859.530120849609
10906,7,19,3214.5400371551514
3486,5,12,2319.680034637451
1613,6,19,4104.500059127808
8869,8,29,5588.410099029541
6666,2,6,909.8900184631348
4081,5,18,3439.380058288574
7787,5,22,4959.450092315674
9805,6,21,3613.6100578308105
4626,4,10,1729.780029296875
22,5,16,2744.680046081543
11501,7,19,4029.470069885254
11020,6,18,3799.6200942993164
3685,7,18,3819.4400691986084
1373,7,23,5389.480136871338
11344,9,33,7027.060129165649
7574,5,11,2399.7700538635254
1149,11,33,5954.3201332092285
4109,9,26,4865.440093994141
3316,8,25,4714.490104675293
8977,4,15,3019.680046081543
11292,4,9,1699.740032196045
686,6,11,1909.7000465393066
8445,2,8,1194.8400325775146
11358,6,19,3564.4500484466553
5636,3,10,2349.740036010742
12232,6,14,2491.69002532959
4386,5,15,2359.7300357818604
10098,5,15,2279.62003326416
1848,6,18,4749.53010559082
9291,9,21,3714.400047302246
2132,2,4,869.8900299072266
2901,4,13,2209.6900482177734
2166,4,12,2359.8200492858887
863,6,15,2974.7000732421875
2814,5,13,3234.6700744628906
2746,4,14,2784.730079650879
10489,3,9,1539.8500328063965
2630,7,20,4499.670097351074
1440,2,6,821.860013961792
10748,4,10,2289.800048828125
11167,8,22,3869.600082397461
1426,6,26,6279.580135345459
9962,9,32,7419.23014831543
7097,3,11,2434.740041732788
7414,5,15,4129.660106658936
8078,7,31,6114.17008972168
10178,5,15,2744.6400566101074
1901,7,28,5601.33012008667
4359,4,13,2630.6300621032715
5018,2,7,1609.8200378417969
2112,6,16,3759.600082397461
3762,5,23,5379.450075149536
9587,5,13,2199.770050048828
2959,6,22,3209.490047454834
4527,2,4,909.9200286865234
8459,6,20,4359.400058746338
8095,3,9,1899.8500480651855
5212,6,14,3279.6700744628906
7825,7,18,4138.5900955200195
5246,4,13,2583.540050506592
10345,2,9,2159.75004196167
1002,5,20,3303.610095977783
8921,6,16,2709.5900650024414
969,5,11,1679.7400131225586
8681,7,25,5084.280075073242
669,2,4,919.8500061035156
3456,4,12,2365.6800422668457
7763,3,10,1739.8300476074219
5846,3,9,2049.630039215088
3148,6,23,4217.550075531006
9697,9,31,6958.190092086792
1607,6,24,5503.500110626221
8316,3,11,1939.6600227355957
4194,6,19,3839.530071258545
10450,5,18,3824.6600646972656
9380,5,14,2029.6800346374512
9320,5,15,3121.700054168701
311,5,15,3314.8000717163086
9361,2,4,779.9000244140625
2918,9,24,4099.580080032349
7436,7,19,3774.3600215911865
3645,2,5,1019.8700103759766
2982,3,8,1669.8500480651855
10135,4,10,1779.8300437927246
9162,7,23,4841.3400955200195
11627,6,15,2639.5900650024414
7746,3,7,1199.8900260925293
4586,3,9,2082.720027923584
6133,2,9,1559.8200454711914
3212,7,13,2659.670078277588
5947,3,8,1239.7200202941895
5939,2,5,1149.8800354003906
8527,4,17,3659.680076599121
3362,4,15,2569.6400604248047
7530,3,7,1059.9400253295898
2799,5,15,2699.720039367676
11522,9,22,4287.560075759888
3992,4,9,1564.8700218200684
7148,4,11,2339.7200260162354
1488,5,14,3217.6300888061523
5319,6,15,2664.5700454711914
676,6,22,4414.580078125
10325,2,4,779.9000282287598
4945,4,17,3409.4900245666504
3676,7,25,5155.540096282959
1401,1,1,299.9800109863281
7272,5,17,4209.710098266602
4092,3,9,1857.8000450134277
859,7,28,4859.260066986084
2514,9,25,5791.400100708008
5747,7,14,2959.7400665283203
8268,5,17,3219.4000663757324
8717,5,20,3374.5100631713867
12412,4,12,2239.6700325012207
10388,2,3,599.9700164794922
4039,6,17,2447.5700283050537
5334,3,11,1829.8300399780273
211,3,7,1419.7800102233887
9937,5,7,1679.7200317382812
8039,3,10,2241.800012588501
4041,6,8,1409.840030670166
7237,4,14,3319.610080718994
7104,4,14,2755.560043334961
11623,5,17,2889.5600204467773
11438,6,15,2916.690076828003
421,3,8,1627.7500305175781
633,9,30,5848.460113525391
4833,4,14,3099.800075531006
285,8,21,4459.570114135742
7904,2,5,1029.800006866455
6405,7,25,4940.700096130371
7478,7,20,4409.650077819824
522,2,6,1099.9500274658203
8500,6,12,1579.8100395202637
3726,6,18,4309.66007232666
6209,5,15,3244.62007522583
7614,2,5,859.9200286865234
8247,6,17,3329.670097351074
1238,2,9,1935.860034942627
2371,3,10,2369.7600593566895
6024,4,11,2687.620029449463
11547,3,12,2349.820056915283
10803,6,21,5214.540107727051
10052,6,16,3404.4700469970703
8742,4,13,2809.740074157715
10387,4,13,2609.690071105957
1799,3,12,2024.8000450134277
10391,8,21,4054.520088195801
4886,1,2,199.97999954223633
3230,2,5,699.9000282287598
7764,5,14,3739.620069503784
1113,5,13,1985.8000450134277
1159,7,19,3567.6500930786133
26,5,13,3209.8000869750977
3391,5,17,3477.600082397461
1066,5,12,1867.7900161743164
3670,6,17,2929.5400352478027
1287,3,6,1449.8300018310547
9749,7,18,3179.6000747680664
3168,4,11,2809.770046234131
11097,6,19,3704.5500774383545
8135,6,16,3198.6200618743896
1914,4,14,3027.590072631836
5124,1,5,919.9099998474121
1027,4,14,2709.620029449463
6838,6,25,4744.420122146606
9869,5,17,2896.650047302246
5857,7,14,2504.500047683716
2895,3,8,1709.7100219726562
4236,4,11,3049.66007232666
4490,2,9,2109.8000411987305
3593,8,29,5788.340120315552
10328,2,8,1169.7600135803223
6279,8,28,4529.510093688965
1190,6,13,2739.740062713623
6404,6,19,4039.35005569458
6741,3,4,879.9200172424316
11594,2,8,1259.8500328063965
4885,5,19,3929.4200706481934
11478,4,11,2229.6900672912598
4794,4,17,3009.650047302246
3835,4,13,2583.6100463867188
1747,9,26,6299.370132446289
9401,7,19,3711.4700756073
2011,3,9,2029.7400245666504
9736,7,22,4003.5301094055176
12019,9,28,5412.240083694458
1680,6,16,2785.4900226593018
4974,6,19,4409.470100402832
792,7,18,2987.64005279541
558,7,20,4179.650093078613
10380,5,15,2619.770046234131
7743,5,20,4729.420112609863
8262,4,7,1699.8400268554688
3421,5,16,2075.7900524139404
10573,4,9,1505.8300247192383
4874,5,15,3099.6900749206543
10511,7,20,4471.420082092285
9438,5,17,2724.610061645508
155,4,13,2389.7300186157227
6367,4,7,1509.7300109863281
1417,9,30,6409.25012588501
5759,6,25,3784.2700576782227
3912,4,14,2939.6800689697266
6800,4,11,2564.820026397705
5088,5,11,2289.6500205993652
2462,8,28,6015.360118865967
1043,6,20,3439.690055847168
10458,4,17,3004.5700283050537
8339,5,13,3145.6700172424316
12414,5,14,3141.650077819824
10957,6,19,3609.520034790039
3941,6,17,3429.6500816345215
11901,8,27,5999.530078887939
7349,3,4,849.8600158691406
3707,3,6,1474.8400421142578
10219,5,15,2139.6700325012207
7453,5,16,2879.6300468444824
350,3,10,1759.6900024414062
1151,4,14,3219.6600799560547
6821,2,4,1159.9200286865234
10792,5,18,3568.6000480651855
11620,3,5,954.9100189208984
2431,3,9,1664.7300262451172
7619,4,12,2022.830041885376
8146,2,5,1074.9400100708008
1498,7,24,5169.610134124756
11646,5,18,2724.670051574707
6972,2,7,1449.8800201416016
11404,6,21,4017.410053253174
9633,4,17,3257.670063018799
8787,6,22,4479.5000648498535
55,6,22,4763.400077819824
10446,3,8,1479.8700218200684
689,3,9,1759.690040588379
8996,2,2,299.9199981689453
3797,5,14,2964.5700302124023
11277,6,20,3754.530086517334
4276,6,23,4924.460121154785
5817,4,10,1719.7900466918945
2712,5,10,1719.8100299835205
2877,3,10,1849.7600364685059
9394,4,15,3279.5900802612305
8737,5,17,3973.640125274658
3940,6,17,3214.6500568389893
6104,5,17,3539.480052947998
3748,3,8,1614.8700256347656
6399,5,16,3344.6600761413574
5985,5,13,2479.7200469970703
5518,6,20,4599.500091552734
3812,6,18,3529.640079498291
8110,4,10,2349.8400497436523
1699,3,10,1889.9100341796875
5994,8,24,4049.410053253174
1942,2,6,1134.8899993896484
2657,5,16,2969.600049972534
11217,2,6,1059.9000282287598
5067,4,13,3027.5700721740723
2873,9,24,4360.4700756073
514,7,25,4727.370101928711
7127,3,11,1554.7100219726562
1416,5,13,3299.7700958251953
6487,4,11,2359.710060119629
12070,2,4,479.9300079345703
3054,3,7,1314.8400192260742
10164,8,20,4169.460090637207
6418,6,23,4876.500102996826
6075,5,11,1979.8300170898438
5065,5,12,3209.7400512695312
8233,7,25,4907.490062713623
4241,4,11,2159.790065765381
4080,6,20,3147.5400466918945
3453,7,23,4255.440101623535
3208,2,6,924.8900260925293
3699,3,12,2449.7500648498535
2634,5,12,2579.6900634765625
3060,2,6,954.9000244140625
738,4,13,2654.8300228118896
2758,6,15,2769.560049057007
3758,4,18,4884.680103302002
11224,8,30,5418.140073776245
3003,3,7,1829.8100280761719
5927,8,35,8169.130199432373
8510,4,13,2714.790027618408
8566,3,6,1619.810043334961
7638,4,13,2829.7500534057617
5001,8,27,6769.470125198364
11142,5,16,2949.5500297546387
3516,6,20,4067.4900970458984
7910,10,30,4809.470111846924
11209,4,11,2489.7200622558594
1198,4,11,2539.7600326538086
3032,6,14,2779.6800231933594
7232,6,21,3198.55006980896
12318,7,22,4014.3700790405273
12381,4,8,1225.8900318145752
4904,10,30,5304.2401123046875
2676,7,20,4251.550104141235
9535,6,15,3919.6701011657715
1644,3,10,1714.8000259399414
3374,1,3,489.89000701904297
11528,3,3,749.9300231933594
3886,5,18,4063.4000701904297
10475,5,12,2839.6000633239746
1084,1,2,189.95000457763672
8893,2,8,1149.8600234985352
3371,5,12,3019.770076751709
3238,6,13,3649.6300888061523
5950,5,11,2731.6500205993652
4117,3,6,829.8700218200684
6703,3,7,1849.8400268554688
12339,2,6,1219.759994506836
1529,3,10,2569.7200660705566
9984,3,7,1734.8700256347656
8943,2,7,1049.890022277832
1937,8,29,5953.120044708252
11530,4,11,2221.5700645446777
4218,2,6,1729.8300323486328
5484,5,15,2524.7100524902344
8956,2,9,2179.8300437927246
9224,4,10,2059.770050048828
4139,5,16,4139.580108642578
11489,6,20,4014.460027694702
10674,5,11,1779.7800369262695
11997,7,22,4259.590091705322
8927,7,16,3319.5700759887695
2476,4,17,4039.6200637817383
1984,3,9,1819.7800102233887
7609,2,3,849.8500061035156
11374,3,7,1399.8000259399414
6173,3,11,1799.700038909912
8728,4,14,3149.7900733947754
12051,7,16,3809.6900939941406
2179,4,12,2629.730052947998
10083,5,18,3249.7300510406494
540,2,9,1459.8000106811523
7143,7,27,4869.380081176758
1366,2,7,1764.8700523376465
5591,5,16,2729.580051422119
5326,7,21,4339.610092163086
981,4,15,3377.780075073242
10960,7,25,4164.320087432861
11756,6,15,2619.6600456237793
11370,3,13,2719.820068359375
9290,6,15,2869.7500495910645
9634,5,16,3079.590057373047
8820,8,31,6619.4501304626465
4494,8,22,4514.510076522827
5074,6,19,4093.630111694336
1397,4,16,3669.5600662231445
3696,9,24,4367.540102005005
11723,5,12,2897.680061340332
5155,6,16,2861.650074005127
7259,6,16,2514.6900634765625
7701,4,16,3279.570062637329
1783,4,10,2079.5300369262695
5323,3,8,1731.8500366210938
2216,5,14,3539.780086517334
1060,3,9,1063.8200073242188
3385,3,11,2105.6400146484375
3629,1,4,749.9600067138672
8219,2,5,569.9200172424316
4622,2,6,1587.8100051879883
1313,3,11,2084.7200202941895
6961,8,22,3986.450080871582
1088,3,12,2149.8400230407715
3643,5,18,3414.320056915283
3691,8,16,3369.6200828552246
9248,6,22,5209.600101470947
7819,5,12,3189.6300735473633
2563,5,17,2414.7200298309326
9976,5,20,4009.48006439209
1919,3,11,2109.7400550842285
397,4,14,2284.7300415039062
3153,7,25,4339.410099029541
5158,7,27,4780.3500328063965
2021,8,29,6231.340141296387
5228,1,5,494.9000053405762
3016,6,15,2437.670036315918
11621,2,5,1329.880027770996
3954,6,20,4169.570049285889
11040,5,12,3119.6400604248047
1585,4,14,2349.770065307617
5808,3,7,1109.9000358581543
10460,3,8,1159.8100128173828
10443,6,17,3514.610065460205
12402,3,12,1959.720012664795
9000,6,19,3844.400062561035
8873,5,16,3049.5600395202637
10812,5,9,1949.780044555664
10151,3,12,2159.750057220459
3656,6,25,4599.19006729126
5223,3,13,2401.680034637451
6963,4,9,2489.7200469970703
4542,3,12,1944.670021057129
5848,6,19,3229.440055847168
6808,4,10,1857.8400421142578
8002,4,13,2379.7400398254395
470,3,4,929.8699989318848
2362,8,32,5393.360126495361
4609,5,13,2549.720039367676
3986,7,20,4039.700107574463
6835,3,9,1799.7400360107422
3917,4,11,2675.7000770568848
6058,3,7,1119.8900108337402
907,9,27,4954.650110244751
11126,4,14,2379.820056915283
9058,7,24,4679.510116577148
3800,8,27,6033.550155639648
8055,5,13,2399.720058441162
11066,3,6,1009.8300018310547
9665,4,10,2299.830062866211
2013,7,20,3799.6600761413574
8475,4,8,1559.820026397705
2954,3,5,1104.9600067138672
6999,7,17,3507.560070037842
8324,8,17,3903.6400604248047
11540,4,10,1379.83003616333
5471,7,16,2775.6600666046143
4345,4,8,2009.8300552368164
7419,5,17,3894.670051574707
3733,5,16,2974.7100524902344
5152,6,18,3211.6800594329834
5196,6,17,3387.6500701904297
9018,7,26,5589.470100402832
2708,9,31,5909.270126342773
11158,4,10,1759.7700424194336
2631,3,12,1829.710048675537
5439,4,17,2913.4900665283203
11895,8,25,4611.260103225708
12020,4,16,2411.7400665283203
6009,3,13,2689.6500663757324
8186,4,9,1844.8200302124023
4332,3,5,1169.900032043457
57,5,12,2159.700038909912
4290,10,34,6059.280132293701
8322,5,15,3049.7800674438477
9455,3,6,1259.9200439453125
11212,4,11,2549.7100563049316
11456,6,20,3789.5400714874268
10464,3,8,1429.850040435791
9245,7,20,4409.530128479004
6868,5,11,1609.6600151062012
10058,4,12,2679.5800132751465
10700,4,15,3089.6500663757324
3363,3,6,1347.8700332641602
5086,4,9,1689.9100151062012
10352,3,9,2269.810073852539
12028,7,16,3399.5800819396973
4300,5,11,2609.650032043457
3409,3,10,1899.7000312805176
2,4,10,1819.7300338745117
10152,3,6,1259.7400093078613
9340,3,8,1114.7300071716309
11643,4,11,2223.750045776367
2419,5,17,3874.580078125
7892,8,29,6766.210094451904
11982,4,11,1839.7300186157227
7587,4,12,2204.8100242614746
5957,4,12,2559.7400512695312
77,7,15,3142.720079421997
3386,1,4,459.92000579833984
3675,5,18,3589.46004486084
1350,5,14,3409.580066680908
10206,3,7,1579.8600425720215
2681,5,16,2749.660068511963
5138,8,28,6144.1900997161865
9691,6,19,3813.70011138916
8325,5,17,3784.550075531006
3387,5,13,3029.6700553894043
1169,8,29,5613.230091094971
5981,5,17,3371.580057144165
4501,4,13,2929.7900466918945
6942,7,23,4764.580089569092
7098,3,9,1971.7800521850586
8756,4,10,2329.8300247192383
6872,6,23,4721.340089797974
2852,5,16,2839.6800804138184
10877,3,10,2134.660036087036
8549,5,9,2315.810073852539
8506,5,22,4443.480037689209
5749,6,20,4499.440044403076
3789,4,13,2659.6500549316406
1982,5,14,3299.4600524902344
11653,5,19,3969.6801109313965
329,8,26,4793.4100914001465
10410,4,14,2939.670021057129
7604,7,25,3752.550085067749
3477,7,22,4584.450057983398
8743,4,13,2869.650043487549
8512,4,12,2719.7400436401367
7021,6,14,3107.5200386047363
12274,3,10,2517.6200523376465
11080,3,8,1469.7400150299072
5576,5,19,4079.620080947876
9505,3,8,2019.8000183105469
3807,5,18,4244.510112762451
6482,4,9,2259.7800521850586
7435,9,28,6119.56014251709
11784,11,32,5269.190074920654
10930,4,16,3734.6100578308105
9431,3,6,1429.8500213623047
3017,4,8,1899.6700286865234
10033,5,13,2514.7000465393066
2492,4,12,2017.6400337219238
11992,4,12,2304.820053100586
971,4,8,1689.8200340270996
5797,7,22,4661.6201095581055
7208,5,16,3287.6900634765625
9887,7,27,4870.440090179443
10651,4,15,2426.690050125122
4088,3,10,2099.8000450134277
11745,2,6,935.8200187683105
5406,4,12,1929.8400535583496
1092,7,24,5004.260093688965
6421,5,12,2194.730043411255
1705,5,17,2831.630044937134
5201,4,15,2529.7600593566895
10452,7,18,3864.7001152038574
12219,5,15,3669.6200942993164
7812,7,17,3419.6600914001465
12349,5,11,2157.700023651123
11071,4,11,2859.6100540161133
4036,2,3,659.960018157959
3411,5,17,3399.670082092285
7380,3,10,2077.810052871704
11647,6,16,2993.6900482177734
5233,4,13,1804.7300415039062
9475,4,9,1339.8000259399414
1444,6,12,2043.7900161743164
6700,4,16,2547.5800437927246
9331,4,12,2769.6800575256348
9262,3,5,1359.9100456237793
11258,4,9,2279.7900390625
10939,4,5,849.9400291442871
3782,4,12,2369.780044555664
3864,7,14,1714.8299961090088
11314,5,17,3939.540065765381
7510,4,14,2519.740062713623
8167,8,20,4721.550117492676
7699,3,10,1899.800048828125
5,3,7,1274.7500228881836
8424,7,20,4060.6400985717773
270,5,17,4069.590103149414
8769,5,21,5689.550037384033
6975,7,20,3545.540069580078
8001,7,15,2889.670063018799
1526,1,5,879.9200210571289
5344,5,12,2239.820056915283
369,5,18,3339.7100791931152
784,5,13,2091.7600479125977
7314,3,8,1919.8100280761719
11246,6,20,3672.670082092285
2969,5,22,5367.46012878418
2114,8,28,4781.250087738037
10928,8,22,4859.350070953369
5571,2,6,669.8700180053711
5356,2,5,879.9200210571289
6166,5,17,3609.600086212158
8423,4,13,2448.640048980713
11469,4,13,2749.840057373047
3688,3,10,2348.7400436401367
8140,3,10,2659.7800788879395
12312,4,10,1769.730037689209
6463,4,10,1959.7000350952148
3721,6,18,3529.5200576782227
10281,4,11,1772.7700271606445
7255,3,6,799.9300193786621
6378,7,20,2837.5100498199463
9944,6,18,3454.5900802612305
11853,6,20,3569.6100635528564
8587,8,23,5245.540130615234
6631,3,11,1931.8100452423096
11089,7,23,5119.460155487061
11832,4,11,2199.7200469970703
7008,2,5,1059.8700103759766
4077,4,14,3319.6600036621094
2211,8,21,4409.520088195801
10029,6,18,3799.5900688171387
3121,4,16,3395.560073852539
3276,6,16,2980.5600242614746
1646,6,16,3498.6800651550293
2759,7,20,4769.520088195801
12200,4,14,2589.780044555664
3334,2,7,1414.8299942016602
6505,5,14,3589.6601028442383
7797,3,11,2719.720069885254
5264,10,27,5794.280128479004
4193,7,19,4249.5500831604
5105,6,14,2579.630060195923
822,7,25,3997.380043029785
3222,5,18,3173.570079803467
5117,4,13,2839.6900787353516
7516,1,3,579.9100189208984
10177,4,8,1637.8300476074219
8942,7,20,4239.620113372803
10833,4,17,2278.570026397705
9682,4,16,3164.6300659179688
6266,7,27,6109.190093994141
2109,4,8,1544.9100189208984
6729,7,20,4109.52006149292
2704,6,13,1779.8800315856934
4325,2,8,1369.8700256347656
5825,3,8,1479.8100280761719
412,3,9,1740.7700214385986
1881,5,16,2824.490036010742
9615,2,8,1679.7400360107422
8366,3,8,1144.6500034332275
8205,5,14,2246.7300510406494
748,6,18,2717.5500526428223
11031,3,11,2314.700038909912
5436,3,7,1059.8600273132324
765,3,10,2069.740047454834
10727,2,8,1929.6100234985352
4594,5,14,2839.6200561523438
10586,4,6,1379.7600288391113
12146,5,19,4138.710105895996
2465,2,2,299.95999908447266
7738,6,22,4559.510120391846
7337,4,11,2449.670036315918
1676,2,7,1569.7600212097168
10933,7,22,3714.550075531006
11265,3,10,1749.7800521850586
76,5,17,3329.6500549316406
677,2,8,1064.8900260925293
1403,4,11,2359.6600494384766
9792,4,13,2719.8200721740723
11738,7,28,6269.250087738037
7726,2,7,1303.850025177002
6137,10,31,6245.370098114014
7370,5,16,4139.490081787109
10068,4,14,3229.7000465393066
7656,6,18,2914.590042114258
5766,4,16,3299.640079498291
7529,4,9,1769.8600387573242
4163,6,13,2002.6700115203857
4431,4,10,2509.71004486084
8678,6,19,3489.630069732666
12191,4,15,3699.4700622558594
8663,5,16,3528.7300605773926
1685,5,21,5109.4001121521
11765,6,23,4849.510124206543
9126,6,20,4647.420063018799
7491,7,22,3679.6600799560547
1781,3,9,1859.7700309753418
6879,5,17,3529.6300773620605
6763,3,9,1759.9100494384766
1807,8,23,4265.460079193115
5777,5,18,3269.7700843811035
10805,4,14,2759.640033721924
2658,3,10,1582.7400283813477
666,4,8,1929.8500366210938
10662,6,19,3926.590076446533
5133,4,7,1409.890037536621
10428,8,21,4053.510078430176
1341,5,16,3919.5100898742676
9174,5,15,3094.6400871276855
10753,4,12,1869.77001953125
7802,9,26,5464.310089111328
4379,2,5,871.7500076293945
9573,7,24,4629.440086364746
190,5,20,3863.510082244873
8392,4,14,2714.7800788879395
3265,4,13,2463.650032043457
10536,3,11,2059.780044555664
5992,6,19,3537.4100914001465
10109,7,21,4319.540069580078
6710,7,16,3339.6300468444824
5372,6,15,3099.6900787353516
5090,5,19,2764.6700382232666
1730,4,18,3859.530071258545
12271,7,25,4399.5200843811035
6121,4,14,2524.6600379943848
12383,4,14,2619.640048980713
204,4,13,2006.7700157165527
10270,3,10,2274.820053100586
10500,8,27,5567.500108718872
5903,5,12,2374.77001953125
2256,7,20,4789.570098876953
395,2,3,349.9500045776367
2962,4,10,2144.7500438690186
8122,7,19,3839.6000938415527
6446,6,19,2607.6800479888916
4731,7,17,3609.590087890625
12120,3,10,2524.6800537109375
7839,3,8,1334.8400287628174
5358,4,11,2039.670036315918
6410,3,12,3049.650062561035
5698,4,13,2869.760078430176
2499,2,7,1549.890022277832
10739,7,21,4133.480079650879
1578,8,25,6134.270118713379
9527,4,17,3549.630081176758
1932,10,30,6584.240161895752
1295,7,20,3579.3300399780273
11639,5,10,2509.810073852539
517,7,24,3947.4600791931152
4768,6,25,5033.400093078613
3328,4,13,3219.66007232666
1150,4,13,2579.630043029785
9975,4,13,2729.6000747680664
8384,5,17,3114.610065460205
5643,4,16,4239.5700759887695
7382,4,15,3269.560028076172
11798,5,18,3810.7600803375244
5542,4,15,2789.4900512695312
3432,3,8,1787.8100490570068
6081,6,20,4859.57010269165
11323,6,15,2529.780055999756
5122,5,15,3811.5600776672363
6041,4,16,2797.5500450134277
10348,8,23,4964.460094451904
1069,6,18,4239.5600662231445
1204,6,17,3629.5600814819336
1330,4,11,2619.690055847168
4303,5,16,4139.490093231201
5712,4,12,2239.7900466918945
7422,6,20,2887.7200622558594
3561,4,16,3065.6200428009033
8294,6,23,4599.390098571777
8984,6,14,2509.6700477600098
9009,6,20,4839.480087280273
6847,6,13,2984.650047302246
10719,5,13,2484.690044403076
1831,6,13,3041.700065612793
12425,4,15,3037.6700553894043
10784,5,15,2809.760040283203
2430,8,19,3604.6800632476807
1419,5,14,2689.5700454711914
3588,1,3,144.96000289916992
7399,6,16,3339.5200424194336
6222,8,24,4345.420068740845
4220,6,18,3589.600046157837
11772,5,22,4759.460144042969
5040,5,14,2689.600051879883
9355,2,5,869.950023651123
7660,3,10,1739.8200149536133
4981,2,8,1429.800033569336
7932,4,10,1527.8600387573242
2337,3,11,2829.7300567626953
3906,6,17,3284.6100692749023
